order_id,date,region,product,channel,quantity,unit_price,discount_pct,customer_id,revenue
ORD-001565,2022-07-09 08:00:00,East,Gadget-X,Retail,49.0,240.21,0.178,CUST-0515,9675.18
ORD-001566,2023-02-08 10:00:00,North,Bundle-2,Partner,33.0,97.52,0.211,CUST-0708,2539.13
ORD-001567,2022-09-09 10:00:00,Central,Widget-B,Online,24.0,977.93,0.178,CUST-0082,19292.6
ORD-001568,2023-01-14 22:00:00,East,Bundle-2,Online,25.0,321.45,0.183,CUST-0103,6565.62
ORD-001569,2023-02-15 06:00:00,South,Bundle-2,Retail,31.0,230.16,0.266,CUST-0590,5237.06
ORD-001570,2022-02-03 02:00:00,North,Service-Pro,Partner,7.0,365.15,0.338,CUST-0469,1692.11
ORD-001571,2022-05-31 15:00:00,West,Bundle-1,Online,25.0,166.83,0.146,CUST-0761,3561.82
ORD-001572,2022-11-02 21:00:00,Central,Service-Lite,Retail,36.0,45.4,0.316,CUST-0933,1117.93
ORD-001573,2022-12-05 19:00:00,Central,Service-Lite,Direct,13.0,312.32,0.025,CUST-0263,3958.66
ORD-001574,2022-03-03 20:00:00,Central,Widget-A,Retail,24.0,344.47,0.192,CUST-0332,6679.96
ORD-001575,2022-05-13 15:00:00,Central,Widget-B,Retail,17.0,812.9,0.15,CUST-0183,11746.4
ORD-001576,2022-08-17 09:00:00,West,Widget-A,Partner,8.0,441.27,0.186,CUST-0804,2873.55
ORD-001577,2022-11-30 00:00:00,Central,Widget-A,Retail,48.0,739.37,0.037,CUST-0497,34176.64
ORD-001578,2022-02-17 01:00:00,Central,Bundle-1,Retail,30.0,738.35,0.056,CUST-0344,20910.07
ORD-001579,2022-09-08 07:00:00,East,Widget-B,Direct,20.0,791.09,0.117,CUST-0749,13970.65
ORD-001580,2022-05-04 12:00:00,West,Widget-A,Online,17.0,919.31,0.109,CUST-0466,13924.79
ORD-001581,2022-04-01 03:00:00,Central,Bundle-2,Partner,34.0,503.64,0.154,CUST-0505,14486.7
ORD-001582,2022-08-03 17:00:00,North,Gadget-X,Retail,6.0,112.9,0.183,CUST-0833,553.44
ORD-001583,2022-06-22 12:00:00,West,Bundle-1,Direct,28.0,48.27,0.088,CUST-0240,1232.62
ORD-001584,2022-09-22 21:00:00,South,Bundle-2,Partner,12.0,195.03,0.248,CUST-0656,1759.95
ORD-001585,2022-05-13 08:00:00,North,Service-Pro,Direct,44.0,830.91,0.15,CUST-0869,31076.03
ORD-001586,2022-12-10 00:00:00,North,Bundle-2,Online,39.0,578.6,0.024,CUST-0878,22023.83
ORD-001587,2022-02-02 13:00:00,North,Bundle-2,Online,38.0,148.71,0.097,CUST-0872,5102.83
ORD-001588,2022-12-26 02:00:00,Central,Widget-B,Direct,8.0,141.3,0.224,CUST-0212,877.19
ORD-001589,2022-01-13 10:00:00,West,Widget-B,Retail,4.0,892.58,0.243,CUST-0658,2702.73
ORD-001590,2022-11-03 14:00:00,North,Gadget-X,Direct,23.0,524.82,0.32,CUST-0574,8208.18
ORD-001591,2022-05-25 08:00:00,West,Service-Pro,Partner,18.0,180.17,0.098,CUST-0075,2925.24
ORD-001592,2022-06-09 17:00:00,West,Bundle-1,Retail,36.0,897.77,0.225,CUST-0537,25047.78
ORD-001593,2022-01-08 22:00:00,East,Widget-B,Online,35.0,723.51,0.19,CUST-0232,20511.51
ORD-001594,2022-10-20 13:00:00,West,Widget-B,Online,20.0,482.98,0.339,CUST-0518,6385.0
ORD-001595,2022-03-10 22:00:00,Central,Gadget-X,Partner,8.0,470.4,0.292,CUST-0619,2664.35
ORD-001596,2022-10-02 15:00:00,East,Gadget-X,Online,16.0,675.92,0.053,CUST-0697,10241.54
ORD-001597,2022-10-30 03:00:00,West,Bundle-2,Online,25.0,344.92,0.384,CUST-0781,5311.77
ORD-001598,2022-12-19 04:00:00,East,Gadget-Y,Online,13.0,999.9,0.142,CUST-0585,
ORD-001599,2022-10-23 00:00:00,South,Bundle-1,Direct,16.0,786.7,0.382,CUST-0474,7778.89
ORD-001600,2022-05-06 15:00:00,Central,Widget-A,Partner,12.0,644.54,0.114,CUST-0973,6852.75
ORD-001601,2022-11-04 17:00:00,East,Widget-A,Partner,4.0,690.57,0.188,CUST-0304,2242.97
ORD-001602,2022-12-11 03:00:00,West,Bundle-1,Partner,30.0,996.11,0.22,CUST-0297,23308.97
ORD-001603,2022-05-13 03:00:00,West,Widget-B,Partner,49.0,20.66,0.025,CUST-0884,987.03
ORD-001604,2022-02-21 17:00:00,West,Widget-A,Retail,47.0,32.59,0.286,CUST-0965,1093.66
ORD-001605,2023-01-06 20:00:00,West,Service-Pro,Retail,46.0,787.17,0.042,CUST-0381,34689.01
ORD-001606,2022-03-03 15:00:00,West,Widget-B,Partner,33.0,217.29,0.066,CUST-0861,6697.31
ORD-001607,2022-09-05 10:00:00,East,Widget-A,Direct,37.0,688.3,0.116,CUST-0916,22512.92
ORD-001608,2022-04-09 10:00:00,West,Gadget-Y,Direct,4.0,508.3,0.384,CUST-0851,1252.45
ORD-001609,2022-02-22 12:00:00,East,Service-Pro,Partner,10.0,325.47,0.389,CUST-0532,1988.62
ORD-001610,2022-11-20 12:00:00,South,Service-Pro,Direct,35.0,239.02,0.196,CUST-0759,6726.02
ORD-001611,2022-03-01 21:00:00,West,Service-Pro,Direct,49.0,778.97,0.213,CUST-0614,30039.42
ORD-001612,2022-10-07 06:00:00,Central,Widget-A,Partner,45.0,179.26,0.085,CUST-0035,7381.03
ORD-001613,2022-10-16 18:00:00,West,Gadget-X,Direct,31.0,167.12,0.167,CUST-0125,4315.54
ORD-001614,2022-01-26 02:00:00,West,Gadget-X,Online,6.0,447.5,0.394,CUST-0940,1627.11
ORD-001615,2022-03-14 01:00:00,Central,Gadget-X,Online,48.0,128.07,0.316,CUST-0268,4204.79
ORD-001616,2022-11-27 23:00:00,South,Service-Pro,Retail,16.0,645.09,0.279,CUST-0175,7441.76
ORD-001617,2022-07-31 08:00:00,North,Widget-B,Online,3.0,992.04,0.111,CUST-0974,
ORD-001618,2022-02-20 13:00:00,South,Service-Lite,Retail,38.0,750.42,0.305,CUST-0339,19818.59
ORD-001619,2023-02-18 05:00:00,West,Bundle-2,Online,9.0,607.19,0.387,CUST-0718,3349.87
ORD-001620,2022-04-21 09:00:00,Central,Service-Lite,Direct,15.0,400.68,0.395,CUST-0788,3636.17
ORD-001621,2022-01-02 16:00:00,East,Gadget-Y,Partner,34.0,988.1,0.24,CUST-0477,25532.5
ORD-001622,2023-01-21 01:00:00,West,Gadget-Y,Online,48.0,881.13,0.064,CUST-0633,39587.41
ORD-001623,2022-01-07 21:00:00,North,Service-Pro,Partner,45.0,822.37,0.386,CUST-0521,22722.08
ORD-001624,2022-08-19 13:00:00,West,Service-Lite,Partner,9.0,237.7,0.217,CUST-0455,1675.07
ORD-001625,2023-02-18 18:00:00,West,Gadget-X,Retail,9.0,132.33,0.015,CUST-0088,1173.11
ORD-001626,2022-08-29 18:00:00,East,Widget-A,Direct,40.0,186.15,0.033,CUST-0105,7200.28
ORD-001627,2022-09-01 14:00:00,West,Service-Lite,Direct,16.0,266.09,0.231,CUST-0783,3273.97
ORD-001628,2022-06-11 17:00:00,East,Service-Lite,Direct,4.0,90.87,0.334,CUST-0852,242.08
ORD-001629,2022-02-22 21:00:00,East,Widget-A,Online,29.0,889.53,0.377,CUST-0072,16071.14
ORD-001630,2022-08-27 14:00:00,West,Service-Lite,Retail,33.0,193.34,0.378,CUST-0309,3968.5
ORD-001631,2023-01-09 21:00:00,West,Widget-A,Direct,49.0,234.33,0.231,CUST-0387,8829.79
ORD-001632,2022-02-07 23:00:00,South,Service-Lite,Retail,24.0,889.27,0.393,CUST-0041,12954.89
ORD-001633,2023-01-02 19:00:00,South,Service-Lite,Retail,40.0,958.55,0.06,CUST-0411,36041.48
ORD-001634,2022-06-22 22:00:00,East,Widget-A,Retail,27.0,229.55,0.038,CUST-0950,5962.33
ORD-001635,2022-08-12 10:00:00,South,Service-Lite,Retail,46.0,301.23,0.012,CUST-0603,13690.3
ORD-001636,2022-03-10 22:00:00,South,Widget-A,Partner,24.0,802.09,0.31,CUST-0910,13282.61
ORD-001637,2022-09-17 01:00:00,South,Gadget-X,Online,34.0,970.55,0.367,CUST-0416,20888.18
ORD-001638,2022-03-17 23:00:00,South,Service-Lite,Direct,48.0,653.17,0.336,CUST-0755,20817.83
ORD-001639,2022-04-24 19:00:00,East,Gadget-X,Partner,43.0,448.15,0.376,CUST-0960,12024.76
ORD-001640,2022-10-28 16:00:00,East,Bundle-2,Online,20.0,677.82,0.219,CUST-0539,10587.55
ORD-001641,2022-01-22 01:00:00,West,Bundle-2,Direct,25.0,782.47,0.305,CUST-0798,13595.42
ORD-001642,2022-07-06 07:00:00,South,Bundle-2,Partner,30.0,121.52,0.135,CUST-0196,3153.44
ORD-001643,2022-09-05 17:00:00,Central,Widget-A,Retail,7.0,440.94,0.307,CUST-0959,2139.0
ORD-001644,2022-02-25 00:00:00,East,Widget-B,Retail,12.0,858.72,0.301,CUST-0986,7202.94
ORD-001645,2022-05-03 19:00:00,West,Widget-B,Partner,35.0,708.36,0.174,CUST-0519,20478.69
ORD-001646,2022-05-24 03:00:00,North,Service-Pro,Online,4.0,162.23,0.018,CUST-0101,637.24
ORD-001647,2022-10-04 12:00:00,North,Gadget-Y,Partner,30.0,757.65,0.107,CUST-0302,20297.44
ORD-001648,2023-02-11 23:00:00,East,Service-Lite,Partner,24.0,670.76,0.354,CUST-0304,10399.46
ORD-001649,2022-12-15 10:00:00,South,Gadget-X,Retail,24.0,271.99,0.235,CUST-0981,4993.74
ORD-001650,2022-03-21 01:00:00,East,Widget-B,Retail,42.0,350.55,0.162,CUST-0059,12337.96
ORD-001651,2022-01-08 13:00:00,North,Service-Lite,Partner,14.0,321.25,0.379,CUST-0082,2792.95
ORD-001652,2022-01-22 15:00:00,East,Service-Pro,Partner,39.0,993.31,0.147,CUST-0833,33044.44
ORD-001653,2022-09-06 05:00:00,West,Service-Lite,Retail,39.0,191.87,0.131,CUST-0927,6502.67
ORD-001654,2022-03-07 02:00:00,West,Gadget-X,Direct,49.0,831.11,0.308,CUST-0257,28181.28
ORD-001655,2022-04-07 08:00:00,South,Service-Pro,Direct,41.0,535.32,0.142,CUST-0096,18831.49
ORD-001656,2022-12-20 01:00:00,South,Bundle-2,Retail,25.0,881.71,0.178,CUST-0947,18119.14
ORD-001657,2022-12-31 02:00:00,East,Service-Pro,Partner,18.0,982.03,0.289,CUST-0807,12568.02
ORD-001658,2022-12-16 14:00:00,East,Bundle-2,Direct,39.0,961.46,0.172,CUST-0727,31047.47
ORD-001659,2022-04-16 16:00:00,West,Gadget-Y,Online,46.0,855.7,0.129,CUST-0780,34284.48
ORD-001660,2022-09-16 04:00:00,South,Widget-A,Partner,14.0,419.43,0.006,CUST-0947,5836.79
ORD-001661,2022-09-12 11:00:00,West,Bundle-1,Direct,19.0,278.55,0.344,CUST-0660,3471.85
ORD-001662,2022-03-19 04:00:00,Central,Gadget-Y,Online,25.0,326.29,0.211,CUST-0101,6436.07
ORD-001663,2022-08-19 15:00:00,South,Widget-A,Retail,6.0,656.6,0.341,CUST-0782,2596.2
ORD-001664,2022-08-07 20:00:00,Central,Widget-B,Direct,16.0,348.43,0.247,CUST-0086,4197.88
ORD-001665,2022-06-15 01:00:00,South,Gadget-X,Direct,9.0,440.53,0.08,CUST-0088,3647.59
ORD-001666,2022-11-10 04:00:00,South,Widget-B,Direct,38.0,88.93,0.145,CUST-0484,2889.34
ORD-001667,2022-10-10 08:00:00,West,Service-Lite,Partner,25.0,773.29,0.167,CUST-0374,16103.76
ORD-001668,2022-08-10 22:00:00,West,Service-Pro,Online,30.0,120.34,0.296,CUST-0567,2541.58
ORD-001669,2022-10-30 09:00:00,East,Gadget-X,Online,4.0,343.65,0.219,CUST-0337,1073.56
ORD-001670,2022-11-14 23:00:00,South,Widget-A,Direct,29.0,594.52,0.255,CUST-0844,12844.6
ORD-001671,2022-08-25 05:00:00,North,Widget-A,Partner,36.0,535.85,0.301,CUST-0981,13484.13
ORD-001672,2022-04-22 12:00:00,Central,Bundle-2,Online,34.0,894.19,0.11,CUST-0965,27058.19
ORD-001673,2022-11-13 00:00:00,Central,Gadget-X,Online,39.0,662.09,0.353,CUST-0473,16706.52
ORD-001674,2022-10-27 00:00:00,Central,Widget-A,Online,6.0,791.14,0.181,CUST-0528,3887.66
ORD-001675,2023-02-14 18:00:00,East,Service-Lite,Direct,27.0,310.4,0.264,CUST-0050,6168.27
ORD-001676,2022-03-04 09:00:00,Central,Bundle-1,Direct,24.0,140.92,0.087,CUST-0879,3087.84
ORD-001677,2022-06-24 16:00:00,East,Widget-A,Direct,44.0,745.89,0.093,CUST-0260,29766.98
ORD-001678,2023-01-21 02:00:00,North,Bundle-2,Online,34.0,162.03,0.294,CUST-0248,3889.37
ORD-001679,2022-08-03 09:00:00,,Service-Lite,Partner,47.0,835.81,0.14,CUST-0844,33783.44
ORD-001680,2023-01-28 18:00:00,South,Gadget-X,Direct,2.0,943.58,0.35,CUST-0980,1226.65
ORD-001681,2022-01-06 04:00:00,South,Bundle-1,Partner,22.0,290.09,0.266,CUST-0891,4684.37
ORD-001682,2022-01-15 15:00:00,Central,Gadget-Y,Direct,35.0,763.38,0.266,CUST-0024,19611.23
ORD-001683,2022-11-28 16:00:00,South,Service-Lite,Partner,5.0,442.95,0.152,CUST-0927,1878.11
ORD-001684,2022-05-30 08:00:00,West,Widget-B,Online,32.0,306.0,0.361,CUST-0422,6257.09
ORD-001685,2022-08-05 18:00:00,South,Widget-B,Retail,12.0,436.82,0.378,CUST-0144,3260.42
ORD-001686,2022-06-28 08:00:00,West,Bundle-1,Retail,4.0,650.29,0.103,CUST-0151,2333.24
ORD-001687,2022-06-19 23:00:00,East,Bundle-1,Online,33.0,988.18,0.206,CUST-0688,25892.29
ORD-001688,2023-01-27 10:00:00,North,Widget-A,Partner,21.0,307.03,0.363,CUST-0807,4107.14
ORD-001689,2022-02-09 04:00:00,East,Widget-B,Direct,20.0,708.87,0.041,CUST-0402,13596.13
ORD-001690,2022-11-18 18:00:00,North,Service-Pro,Online,16.0,341.51,0.119,CUST-0601,4813.92
ORD-001691,2023-01-06 16:00:00,Central,Bundle-2,Retail,34.0,258.87,0.382,CUST-0735,5439.38
ORD-001692,2022-10-01 22:00:00,West,Service-Lite,Partner,31.0,635.51,0.194,CUST-0422,15878.85
ORD-001693,2022-06-14 14:00:00,Central,Service-Lite,Retail,33.0,763.67,0.381,CUST-0824,15599.49
ORD-001694,2022-03-08 16:00:00,Central,Gadget-Y,Online,39.0,720.2,0.152,CUST-0292,23818.45
ORD-001695,2022-10-12 09:00:00,South,Widget-A,Online,30.0,943.15,0.211,CUST-0261,22324.36
ORD-001696,2022-07-15 07:00:00,West,Bundle-1,Online,4.0,116.29,0.182,CUST-0478,380.5
ORD-001697,2022-03-04 05:00:00,North,Bundle-1,Direct,8.0,545.25,0.183,CUST-0500,3563.75
ORD-001698,2022-05-30 20:00:00,Central,Gadget-Y,Retail,49.0,297.93,0.367,CUST-0315,9240.89
ORD-001699,2023-02-05 15:00:00,,Service-Pro,Direct,15.0,818.78,0.278,CUST-0327,8867.39
ORD-001700,2022-04-21 13:00:00,West,Widget-B,Partner,21.0,71.4,0.378,CUST-0303,932.63
ORD-001701,2022-03-16 08:00:00,Central,Gadget-Y,Retail,19.0,184.04,0.132,CUST-0456,3035.19
ORD-001702,2022-10-12 03:00:00,Central,Widget-B,Direct,49.0,774.3,0.398,CUST-0693,22840.3
ORD-001703,2022-03-25 03:00:00,Central,Gadget-Y,Retail,41.0,361.08,0.283,CUST-0291,10614.67
ORD-001704,2023-01-19 07:00:00,North,Widget-B,Online,24.0,684.97,0.053,CUST-0684,15568.0
ORD-001705,2022-12-24 21:00:00,North,Service-Pro,Direct,34.0,998.51,0.165,CUST-0340,28347.7
ORD-001706,2023-02-14 19:00:00,Central,Widget-B,Partner,28.0,465.24,0.099,CUST-0192,
ORD-001707,2023-01-16 05:00:00,South,Service-Lite,Retail,32.0,537.64,0.094,CUST-0273,15587.26
ORD-001708,2022-04-12 13:00:00,East,Service-Pro,Partner,47.0,975.56,0.372,CUST-0819,28794.63
ORD-001709,2022-03-30 09:00:00,North,Bundle-2,Direct,33.0,748.92,0.384,CUST-0299,15224.05
ORD-001710,2022-05-23 18:00:00,West,Widget-B,Retail,6.0,204.78,0.006,CUST-0649,1221.31
ORD-001711,2022-07-15 18:00:00,Central,Gadget-X,Direct,25.0,806.25,0.055,CUST-0578,19047.66
ORD-001712,2023-01-02 15:00:00,Central,Widget-B,Direct,41.0,520.69,0.111,CUST-0692,18978.63
ORD-001713,2022-11-02 14:00:00,East,Service-Lite,Direct,2.0,789.49,0.339,CUST-0600,1043.71
ORD-001714,2022-09-26 12:00:00,West,Widget-A,Online,18.0,602.56,0.244,CUST-0995,8199.64
ORD-001715,2023-01-01 23:00:00,East,Service-Lite,Online,10.0,235.05,0.226,CUST-0920,1819.29
ORD-001716,2022-09-27 02:00:00,East,Bundle-1,Online,36.0,816.29,0.239,CUST-0323,22363.08
ORD-001717,2022-06-07 22:00:00,East,Service-Lite,Partner,7.0,12.0,0.38,CUST-0391,52.08
ORD-001718,2022-06-22 02:00:00,Central,Widget-B,Retail,31.0,889.14,0.11,CUST-0366,24531.37
ORD-001719,2022-08-04 10:00:00,South,Gadget-Y,Direct,4.0,820.41,0.049,CUST-0657,3120.84
ORD-001720,2022-02-06 23:00:00,East,Service-Pro,Online,46.0,970.43,0.243,CUST-0489,33792.31
ORD-001721,2022-11-06 01:00:00,West,Gadget-Y,Retail,16.0,45.17,0.388,CUST-0965,442.3
ORD-001722,2022-09-29 23:00:00,East,Gadget-Y,Retail,20.0,443.25,0.284,CUST-0715,6347.34
ORD-001723,2022-11-01 15:00:00,North,Bundle-1,Direct,39.0,177.43,0.357,CUST-0466,4449.41
ORD-001724,2022-08-11 11:00:00,South,Bundle-1,Online,19.0,380.24,0.358,CUST-0317,4638.17
ORD-001725,2022-11-23 05:00:00,West,Gadget-X,Retail,6.0,366.18,0.088,CUST-0779,2003.74
ORD-001726,2023-01-31 17:00:00,West,Gadget-X,Direct,45.0,601.58,0.274,CUST-0829,19653.62
ORD-001727,2022-08-26 11:00:00,West,Widget-B,Direct,6.0,443.05,0.345,CUST-0969,1741.19
ORD-001728,2022-07-05 03:00:00,Central,Gadget-Y,Direct,25.0,965.91,0.041,CUST-0547,23157.69
ORD-001729,2022-02-13 14:00:00,West,Service-Pro,Partner,7.0,284.99,0.261,CUST-0789,1474.25
ORD-001730,2022-11-21 10:00:00,East,Service-Lite,Online,35.0,424.55,0.109,CUST-0882,13239.59
ORD-001731,2023-01-12 15:00:00,South,Gadget-X,Online,14.0,703.64,0.329,CUST-0081,6609.99
ORD-001732,2022-10-19 10:00:00,South,Widget-B,Retail,46.0,283.77,0.089,CUST-0147,11891.67
ORD-001733,2022-12-27 15:00:00,Central,Widget-A,Retail,10.0,726.56,0.149,CUST-0193,6183.03
ORD-001734,2022-12-25 19:00:00,East,Widget-A,Partner,33.0,711.62,0.271,CUST-0230,17119.44
ORD-001735,2022-11-29 12:00:00,West,Widget-A,Online,1.0,715.11,0.222,CUST-0295,556.36
ORD-001736,2022-07-29 12:00:00,North,Widget-B,Partner,6.0,678.32,0.048,CUST-0004,3874.56
ORD-001737,2022-02-11 14:00:00,North,Service-Lite,Retail,14.0,819.28,0.09,CUST-0686,10437.63
ORD-001738,2022-01-02 08:00:00,South,Bundle-1,Online,44.0,994.97,0.354,CUST-0607,28281.03
ORD-001739,2022-03-27 03:00:00,North,Bundle-2,Direct,49.0,64.77,0.396,CUST-0671,1916.93
ORD-001740,2022-06-29 14:00:00,West,Service-Pro,Retail,31.0,502.17,0.278,CUST-0784,11239.57
ORD-001741,2022-11-06 20:00:00,West,Gadget-Y,Online,17.0,814.94,0.004,CUST-0138,13798.56
ORD-001742,2022-07-09 22:00:00,East,Bundle-2,Retail,16.0,10.04,0.297,CUST-0327,112.93
ORD-001743,2022-01-10 15:00:00,South,Widget-B,Direct,11.0,549.69,0.257,CUST-0449,4492.62
ORD-001744,2022-03-29 15:00:00,East,Service-Lite,Direct,17.0,663.19,0.165,CUST-0267,9413.98
ORD-001745,2023-02-13 00:00:00,North,Bundle-1,Online,25.0,199.82,0.091,CUST-0422,4540.91
ORD-001746,2023-02-16 16:00:00,East,Service-Pro,Partner,34.0,406.8,0.066,CUST-0464,12918.34
ORD-001747,2022-06-07 03:00:00,North,Gadget-X,Partner,12.0,791.55,0.033,CUST-0690,9185.15
ORD-001748,2022-12-02 09:00:00,North,Service-Pro,Direct,2.0,76.01,0.256,CUST-0221,113.1
ORD-001749,2022-10-27 17:00:00,North,Bundle-2,Direct,28.0,143.51,0.135,CUST-0261,3475.81
ORD-001750,2023-01-24 00:00:00,North,Widget-B,Partner,12.0,819.88,0.207,CUST-0285,7801.98
ORD-001751,2023-01-05 19:00:00,East,Service-Pro,Partner,20.0,811.1,0.21,CUST-0238,12815.38
ORD-001752,2022-09-19 23:00:00,East,Widget-A,Retail,35.0,594.49,0.243,CUST-0826,15751.01
ORD-001753,2022-06-14 10:00:00,West,Widget-B,Direct,44.0,422.01,0.238,CUST-0597,14149.15
ORD-001754,2022-09-19 02:00:00,East,Bundle-1,Direct,27.0,114.59,0.208,CUST-0803,2450.39
ORD-001755,2022-05-13 23:00:00,North,Gadget-Y,Direct,46.0,813.31,0.062,CUST-0083,35092.7
ORD-001756,2022-05-26 00:00:00,North,Widget-B,Direct,14.0,249.32,0.011,CUST-0707,3452.08
ORD-001757,2022-09-11 15:00:00,West,Gadget-X,Partner,35.0,914.05,0.23,CUST-0669,24633.65
ORD-001758,2022-08-27 01:00:00,Central,Widget-A,Direct,49.0,778.07,0.169,CUST-0786,31682.23
ORD-001759,2022-08-31 01:00:00,South,Bundle-1,Direct,11.0,90.12,0.164,CUST-0439,
ORD-001760,2022-06-10 06:00:00,South,Bundle-2,Online,37.0,639.13,0.172,CUST-0743,19580.39
ORD-001761,2022-06-20 11:00:00,South,Widget-A,Online,24.0,921.41,0.045,CUST-0536,21118.72
ORD-001762,2022-01-05 05:00:00,South,Widget-B,Direct,44.0,880.37,0.072,CUST-0807,35947.27
ORD-001763,2022-09-08 17:00:00,South,Bundle-1,Retail,15.0,617.21,0.265,CUST-0802,6804.74
ORD-001764,2022-08-28 21:00:00,East,Bundle-2,Direct,48.0,180.23,0.206,CUST-0844,6868.93
ORD-001765,2023-01-25 17:00:00,West,Bundle-1,Retail,40.0,683.43,0.244,CUST-0181,20666.92
ORD-001766,2022-07-30 02:00:00,West,Service-Lite,Retail,35.0,669.47,0.052,CUST-0718,22213.01
ORD-001767,2022-07-14 20:00:00,Central,Bundle-1,Direct,2.0,592.84,0.326,CUST-0210,799.15
ORD-001768,2022-01-29 04:00:00,South,Gadget-X,Partner,5.0,273.08,0.149,CUST-0476,1161.96
ORD-001769,2022-03-23 23:00:00,East,Bundle-2,Partner,33.0,901.28,0.245,CUST-0901,22455.39
ORD-001770,2022-05-21 20:00:00,South,Bundle-2,Retail,24.0,507.54,0.186,CUST-0127,9915.3
ORD-001771,2022-06-07 04:00:00,North,Widget-B,Partner,16.0,304.13,0.187,CUST-0741,3956.12
ORD-001772,2022-06-01 02:00:00,South,Widget-A,Retail,42.0,262.66,0.311,CUST-0305,7600.86
ORD-001773,2022-06-14 05:00:00,South,Service-Pro,Direct,24.0,288.2,0.044,CUST-0263,6612.46
ORD-001774,2022-11-17 09:00:00,East,Bundle-1,Retail,23.0,466.47,0.03,CUST-0050,10406.95
ORD-001775,2022-02-24 15:00:00,North,Bundle-1,Online,16.0,238.53,0.04,CUST-0721,3663.82
ORD-001776,2022-05-19 10:00:00,West,Widget-B,Partner,49.0,522.23,0.398,CUST-0830,15404.74
ORD-001777,2022-03-09 20:00:00,Central,Gadget-Y,Direct,18.0,200.09,0.371,CUST-0457,2265.42
ORD-001778,2022-05-09 05:00:00,Central,Bundle-1,Direct,13.0,278.23,0.28,CUST-0196,2604.23
ORD-001779,2022-10-13 05:00:00,North,Widget-A,Online,34.0,128.46,0.179,CUST-0617,3585.83
ORD-001780,2022-01-20 11:00:00,North,Service-Lite,Direct,2.0,363.81,0.034,CUST-0976,702.88
ORD-001781,2022-05-22 10:00:00,Central,Gadget-X,Retail,30.0,411.9,0.328,CUST-0786,8303.9
ORD-001782,2022-01-10 20:00:00,Central,Widget-A,Direct,28.0,409.67,0.076,CUST-0759,10598.98
ORD-001783,2023-02-02 20:00:00,East,Widget-B,Partner,12.0,727.63,0.109,CUST-0045,7779.82
ORD-001784,2022-10-31 00:00:00,South,Service-Lite,Direct,38.0,488.52,0.336,CUST-0899,12326.34
ORD-001785,2022-04-12 11:00:00,East,Bundle-1,Retail,3.0,696.07,0.103,CUST-0611,1873.12
ORD-001786,2022-03-24 13:00:00,East,Widget-A,Partner,49.0,42.8,0.338,CUST-0649,1388.35
ORD-001787,2022-02-11 05:00:00,Central,Gadget-Y,Partner,42.0,442.21,0.314,CUST-0339,12740.95
ORD-001788,2022-07-17 00:00:00,East,Widget-B,Online,9.0,98.89,0.335,CUST-0881,591.86
ORD-001789,2022-11-10 23:00:00,North,Service-Lite,Direct,25.0,467.47,0.27,CUST-0516,8531.33
ORD-001790,2022-09-01 10:00:00,West,Bundle-1,Online,10.0,619.04,0.141,CUST-0248,5317.55
ORD-001791,2023-01-03 02:00:00,West,Bundle-2,Direct,31.0,798.76,0.261,CUST-0364,18298.79
ORD-001792,2022-05-24 06:00:00,South,Gadget-X,Online,18.0,554.71,0.332,CUST-0221,6669.83
ORD-001793,2022-04-26 21:00:00,North,Gadget-X,Online,24.0,385.7,0.3,CUST-0941,6479.76
ORD-001794,2022-07-19 04:00:00,North,Gadget-X,Retail,47.0,271.81,0.345,CUST-0801,8367.67
ORD-001795,2022-03-26 04:00:00,Central,Bundle-1,Online,31.0,957.86,0.393,CUST-0597,18024.05
ORD-001796,2023-02-11 12:00:00,East,Gadget-Y,Online,43.0,206.29,0.276,CUST-0770,6422.22
ORD-001797,2022-03-19 09:00:00,East,Widget-A,Online,31.0,51.98,0.371,CUST-0846,1013.56
ORD-001798,2022-07-19 12:00:00,Central,Bundle-2,Retail,24.0,134.61,0.109,CUST-0349,2878.5
ORD-001799,2022-08-06 12:00:00,North,Widget-A,Retail,1.0,997.52,0.389,CUST-0257,609.48
ORD-001800,2022-01-24 18:00:00,South,Bundle-2,Online,5.0,907.05,0.364,CUST-0912,2884.42
ORD-001801,2022-07-15 04:00:00,Central,Widget-B,Online,27.0,327.05,0.016,CUST-0365,8689.06
ORD-001802,2022-07-09 11:00:00,East,Service-Pro,Partner,25.0,13.8,0.236,CUST-0041,263.58
ORD-001803,2022-04-19 02:00:00,North,Gadget-X,Retail,25.0,769.52,0.201,CUST-0787,15371.16
ORD-001804,2022-02-23 07:00:00,West,Service-Lite,Direct,42.0,307.52,0.326,CUST-0224,8705.28
ORD-001805,2022-01-19 19:00:00,North,Gadget-Y,Direct,5.0,31.92,0.051,CUST-0235,151.46
ORD-001806,2022-01-04 13:00:00,West,Gadget-X,Online,33.0,462.03,0.211,CUST-0703,12029.88
ORD-001807,2022-07-20 14:00:00,West,Gadget-Y,Direct,37.0,429.9,0.201,CUST-0999,12709.13
ORD-001808,2022-02-07 10:00:00,Central,Bundle-2,Partner,32.0,368.13,0.158,CUST-0090,9918.89
ORD-001809,2023-02-04 17:00:00,East,Widget-B,Direct,12.0,656.82,0.397,CUST-0660,4752.75
ORD-001810,2022-04-12 23:00:00,South,Widget-B,Retail,20.0,728.74,0.216,CUST-0333,11426.64
